BGC	GCF	Type	ABC_membrane	ABC_tran	MFS_1	ABC2_membrane	MFS_3	ABC2_membrane_3	FtsX	MacB_PCD	OEP	MatE	MFS_2	MFS_4	TonB_dep_Rec	ACR_tran	
E11_6	PKS_I_181	PKS	0	2	0	4	0	0	0	0	0	0	0	0	0	0	
E11_7	sidero_18	sidero	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
E11_8	NRPS_148	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
E11_9	NRPS_490	NRPS	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
E11_12	PKS_I_3	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
E11_14	Lant_31	Lant	2	3	0	0	0	0	2	0	0	0	0	0	0	0	
E11_17	PKS_I_332	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
E11_20	PKS_I_0	PKS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
E11_25	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
E11_26	PKS_I_337	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
E11_28	NRPS_177	NRPS	0	0	0	0	2	0	0	0	0	0	0	0	0	0	
E11_44	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
E11_35	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2305_2	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F2305_8	PKS_I_118	PKS	0	4	0	0	0	0	0	0	0	0	0	0	0	0	
F2305_47	TOMM_82	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F2305_13	PKS_I_90	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F2305_16	PKS_II_6	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2305_19	PKS_I_205	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F2305_46	Phos_0	Phos	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
F2664_1	NRPS_519	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2664_3	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F2664_6	sidero_19	sidero	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F2664_8	NRPS_221	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2664_9	Lant_133	Lant	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
F2664_12	PKS_I_119	PKS	0	2	4	0	2	0	0	0	0	0	0	0	0	0	
F2664_13	PKS_I_219	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2664_16	PKS_I_33	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
F2664_19	Phos_13	Phos	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
F2664_20	NRPS_0	NRPS	0	1	1	0	1	0	0	0	0	0	0	0	0	0	
F2664_24	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2664_25	Lant_147	Lant	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
F2743_2	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2743_3	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F2743_4	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
F2743_8	sidero_0	sidero	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
F2743_11	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F2743_64	TOMM_66	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2743_63	Phos_26	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F2743_19	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F4335_3	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F4335_8	PKS_I_33	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
F4335_13	Phos_13	Phos	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
F4335_15	sidero_19	sidero	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F4335_16	PKS_I_119	PKS	0	0	4	0	2	0	0	0	0	0	0	0	0	0	
F4335_17	PKS_I_350	PKS	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
F4335_23	PKS_I_166	PKS	9	15	0	0	0	0	0	0	0	0	0	0	0	0	
F4335_24	PKS_I_219	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F4335_27	NRPS_490	NRPS	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
F4801_1	NRPS_516	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
F4801_3	Lant_47	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F4801_6	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F4801_20	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F4801_21	PKS_I_235	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
F4801_23	NRPS_312	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F4801_24	NRPS_0	NRPS	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
F4801_25	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5028_21	PKS_I_294	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
F5028_10	NRPS_606	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
F5028_30	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5028_11	NRPS_516	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
F5028_5	Lant_31	Lant	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
F5028_6	Lant_57	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F5028_24	PKS_I_215	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5126_5	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
F5126_6	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F5126_13	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
F5144_2	sidero_15	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5144_3	Lant_73	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F5144_4	Lant_148	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
F5144_5	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5144_6	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
F5144_7	NRPS_530	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5144_8	PKS_I_324	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
F5144_11	Lant_125	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5144_19	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F5144_32	TOMM_69	TOMM	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
F5144_25	NRPS_225	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
F5144_28	NRPS_95	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
F525_2	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F525_3	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F525_7	NRPS_0	NRPS	1	2	0	0	0	0	1	1	0	0	0	0	0	0	
F525_9	NRPS_297	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F525_10	PKS_I_167	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F525_41	Phos_0	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F525_16	NRPS_516	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
F525_19	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
F5595_3	sidero_0	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5595_4	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5595_7	NRPS_0	NRPS	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
F5734_14	NRPS_248	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_15	NRPS_20	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
F5734_16	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
F5734_180	TOMM_0	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F5734_17	NRPS_0	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_18	NRPS_0	NRPS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
F5734_87	PKS_II_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_55	PKS_I_252	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_19	PKS_I_0	PKS	0	2	2	0	0	0	0	0	0	0	0	0	0	0	
F5734_20	NRPS_567	NRPS	0	1	0	0	1	0	1	0	0	0	0	0	0	0	
F5734_21	NRPS_0	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
F5734_56	PKS_I_70	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F5734_22	PKS_I_70	PKS	0	2	2	2	0	0	0	0	0	0	0	0	0	0	
F5734_23	NRPS_332	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5734_182	TOMM_85	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F5734_7	Lant_146	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F5734_28	TOMM_14	TOMM	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_30	NRPS_0	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_32	NRPS_95	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_8	Lant_31	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
F5734_10	Lant_31	Lant	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
F6602_4	PKS_I_78	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F6602_7	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
F6602_8	PKS_I_83	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F6602_12	PKS_I_103	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F6602_15	NRPS_598	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
F6602_59	TOMM_42	TOMM	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F6602_23	NRPS_494	NRPS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
F6602_25	PKS_I_83	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
F6602_32	NRPS_239	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
F6674_1	PKS_I_266	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F6674_2	NRPS_516	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
F6674_3	PKS_I_143	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F6674_4	NRPS_278	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
F6674_6	NRPS_582	NRPS	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
F6674_7	NRPS_35	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
FRAAL_1	PKS_I_10	PKS	1	1	2	0	0	0	0	0	0	0	0	0	0	0	
FRAAL_8	PKS_I_280	PKS	0	2	0	2	0	0	0	0	0	0	0	0	0	0	
FRAAL_10	PKS_I_358	PKS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
FRAAL_15	NRPS_0	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
FRAAL_20	Phos_0	Phos	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FrCN3DRAFT_2	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FrCN3DRAFT_4	NRPS_0	NRPS	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
FrCN3DRAFT_5	NRPS_139	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
FrCN3DRAFT_6	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FrEUN1fDRAFT_3	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FrEUN1fDRAFT_4	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FrEUN1fDRAFT_5	NRPS_0	NRPS	4	4	0	0	0	0	0	0	0	0	0	0	0	0	
FrEUN1fDRAFT_10	Lant_20	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FrEUN1fDRAFT_20	Lant_0	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
FrEUN1fDRAFT_24	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FraEuI1c_4	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FraEuI1c_5	PKS_I_358	PKS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
FraEuI1c_10	PKS_I_0	PKS	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
FraEuI1c_15	PKS_I_0	PKS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
FraEuI1c_16	PKS_I_0	PKS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
FraEuI1c_17	NRPS_139	NRPS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
FraEuI1c_20	Lant_20	Lant	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
FraQA3DRAFT_1	NRPS_139	NRPS	2	2	1	0	0	0	0	0	0	0	0	0	0	0	
FraQA3DRAFT_4	PKS_I_358	PKS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
FraQA3DRAFT_13	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
FraQA3DRAFT_14	PKS_I_0	PKS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
FraQA3DRAFT_19	PKS_I_10	PKS	1	1	1	0	0	0	0	0	0	0	0	0	0	0	
Francci3_15	NRPS_0	NRPS	1	2	0	0	0	0	2	1	0	0	0	0	0	0	
Francci3_18	PKS_I_0	PKS	1	1	0	0	0	0	0	0	0	0	0	0	0	0	
Francci3_23	PKS_II_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Francci3_24	TOMM_0	TOMM	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
Francci3_25	TOMM_67	TOMM	0	1	0	0	1	0	0	0	0	0	0	0	0	0	
Franean1_8	NRPS_0	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
Franean1_10	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
Franean1_12	PKS_I_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
Franean1_15	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
Franean1_26	NRPS_139	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
FsymDg_14	TOMM_67	TOMM	0	1	0	0	2	0	0	0	0	0	0	0	0	0	
FsymDg_9	PKS_I_0	PKS	0	2	1	0	0	0	0	0	0	0	0	0	0	0	
G205_1	sidero_41	sidero	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOACH_1	NRPS_0	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GOACH_2	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GOACH_4	NRPS_554	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
GOACH_6	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOALK_11	PKS_II_0	PKS	0	1	1	1	0	0	0	0	0	0	0	0	0	0	
GOALK_13	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GOALK_14	NRPS_300	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOALK_15	NRPS_198	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GOAMI_1	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GOAMI_2	NRPS_284	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOAMI_9	NRPS_541	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
GOAMR_8	NRPS_0	NRPS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
GOAMR_11	NRPS_0	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GOAMR_14	NRPS_0	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOARA_2	NRPS_0	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOARA_6	PKS_I_268	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOEFS_1	NRPS_0	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GOEFS_8	NRPS_0	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOEFS_10	NRPS_0	NRPS	1	2	0	1	0	0	0	0	0	0	0	0	0	0	
GOEFS_11	NRPS_0	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
GOEFS_13	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOHSU_3	NRPS_0	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOHSU_6	PKS_I_179	PKS	0	0	0	0	0	1	0	0	0	0	0	0	0	0	
GOHSU_8	NRPS_0	NRPS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
GONAM_1	PKS_II_0	PKS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
GONAM_3	NRPS_284	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GONAM_7	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GONAM_15	NRPS_111	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
GONAM_17	NRPS_198	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GOOTI_1	NRPS_0	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOOTI_2	PKS_I_274	PKS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOOTI_4	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GOOTI_7	NRPS_554	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
GOPIP_1	NRPS_338	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOPIP_5	NRPS_212	NRPS	3	4	0	0	0	0	0	0	0	0	0	0	0	0	
GOPIP_6	NRPS_523	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOPIP_9	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GOPIP_10	NRPS_300	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GOPIP_13	PKS_I_274	PKS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GORBP_1	NRPS_284	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GORBP_5	PKS_II_0	PKS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
GORBP_7	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GORHZ_2	NRPS_608	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GORHZ_3	NRPS_0	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOSPT_1	NRPS_554	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GOSPT_3	NRPS_608	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GOSPT_7	NRPS_46	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GOTRE_1	PKS_II_0	PKS	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
GOTRE_3	NRPS_111	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
GOTRE_11	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GOTRE_12	NRPS_300	NRPS	0	1	0	1	0	1	0	0	0	0	0	0	0	0	
GPOL_2	NRPS_212	NRPS	3	4	0	0	0	0	0	0	0	0	0	0	0	0	
GPOL_3	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GPOL_6	NRPS_523	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GPOL_8	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GPOL_9	NRPS_300	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
GPOL_11	NRPS_338	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
GS4_1	NRPS_46	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GS4_4	NRPS_0	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
GS4_8	sidero_0	sidero	4	4	0	2	0	0	0	0	0	0	0	0	0	0	
GS4_11	NRPS_111	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
GS4_12	NRPS_300	NRPS	0	0	0	2	0	0	0	0	0	0	0	0	0	0	
Gbro_2	NRPS_0	NRPS	0	3	0	0	0	0	0	0	0	0	0	0	0	0	
Gbro_8	NRPS_457	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
Gbro_9	NRPS_300	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
Gobs_6	TOMM_0	TOMM	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0059_1	Lant_0	Lant	1	2	0	0	0	0	1	0	0	0	0	0	0	0	
HMPREF0183_1	Lant_0	Lant	1	3	0	0	0	0	1	0	0	0	0	0	0	0	
HMPREF0290_3	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0290_4	PKS_I_272	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0297_1	PKS_I_275	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0297_2	NRPS_108	NRPS	2	3	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0298_4	Lant_0	Lant	0	2	0	1	0	0	0	0	0	0	0	0	0	0	
HMPREF0299_1	sidero_0	sidero	0	2	0	1	0	0	0	0	0	0	0	0	0	0	
HMPREF0299_4	PKS_I_0	PKS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0299_5	Lant_112	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0305_2	NRPS_108	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0308_2	PKS_I_275	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0578_1	Lant_90	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0580_1	Lant_90	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0591_1	NRPS_24	NRPS	0	1	0	1	0	0	0	0	0	0	0	0	0	0	
HMPREF0591_2	PKS_I_344	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0591_3	NRPS_23	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0591_9	PKS_I_0	PKS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0724_4	NRPS_0	NRPS	0	0	1	0	1	0	0	0	0	0	0	0	0	0	
HMPREF0724_7	NRPS_187	NRPS	0	1	0	2	0	0	0	0	0	0	0	0	0	0	
HMPREF0733_3	Lant_43	Lant	3	4	0	0	0	0	2	0	0	0	0	0	0	0	
HMPREF0733_5	NRPS_205	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0734_1	NRPS_205	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0734_2	Lant_43	Lant	1	2	1	1	0	0	0	0	0	0	0	0	0	0	
HMPREF0737_1	NRPS_205	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF0970_1	PKS_I_0	PKS	0	2	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF1003_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF1003_2	NRPS_435	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF1034_1	NRPS_435	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF1318_2	NRPS_0	NRPS	0	3	0	2	0	0	0	0	0	0	0	0	0	0	
HMPREF1324_1	Lant_43	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF1324_3	NRPS_0	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9056_1	Lant_0	Lant	1	3	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9056_2	NRPS_0	NRPS	0	5	0	1	0	1	0	0	0	0	0	0	0	0	
HMPREF9057_1	NRPS_0	NRPS	0	1	0	0	0	0	2	0	0	0	0	0	0	0	
HMPREF9062_1	Lant_0	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9154_3	NRPS_0	NRPS	0	3	0	2	0	0	0	0	0	0	0	0	0	0	
HMPREF9206_1	NRPS_435	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9569_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9575_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9576_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9584_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9591_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9602_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9612_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9618_1	Lant_130	Lant	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9948_1	NRPS_435	NRPS	0	0	1	0	0	0	0	0	0	0	0	0	0	0	
HMPREF9997_2	NRPS_0	NRPS	0	1	0	0	0	0	0	0	0	0	0	0	0	0	
ISP5002_1	PKS_II_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
ISP5002_16	NRPS_125	NRPS	1	2	1	0	0	0	0	0	0	0	0	0	0	0	
ISP5002_17	Lant_74	Lant	0	1	1	0	0	0	1	0	0	0	0	0	0	0	
ISP5002_19	Lant_31	Lant	1	2	0	0	0	0	0	0	0	0	0	0	0	0	
ISP5002_20	NRPS_158	NRPS	0	0	0	0	1	0	0	0	0	0	0	0	0	0	
ISP5002_23	sidero_0	sidero	0	1	1	0	0	0	0	0	0	0	0	0	0	0	
ISP5002_26	PKS_I_0	PKS	0	0	2	0	0	0	0	0	0	0	0	0	0	0	
ISP5002_29	PKS_I_90	PKS	2	2	0	0	0	0	0	0	0	0	0	0	0	0	
